#Digilent WaveForms Logger
#Device Name: Discovery2
#Serial Number: SN:210321ABEB31
#Date Time: 2019-09-08 21:47:03.736

Time (s),C1 DC (V),C1 True RMS (V),C1 AC RMS (V),C2 DC (V),C2 True RMS (V),C2 AC RMS (V)
661,2.251404138740408,2.459234119002863,0.0948543671616732,3.625423159281521,4.355423223642759,0.0007487627458799911
662,2.251432002294574,2.459260414197934,0.09481423384608441,3.625663594789269,4.355663729886954,0.001084843264041322
663,2.251712435484928,2.459541600600378,0.09483917727919844,3.625546298214431,4.35554639422609,0.0009145333257195475
664,2.252014440459145,2.459842545551938,0.09481750577871029,3.625517985248123,4.355518066531159,0.0008414655634832652
665,2.252089042878382,2.459918330934771,0.09484962915335739,3.625431698112636,4.355431759023167,0.0007284147718144689
666,2.252186565317964,2.460015420965874,0.09484029460373117,3.625500458173714,4.35550054005112,0.0008445347837896437
667,2.252235101831675,2.460063850040588,0.09483844367912656,3.625613710039053,4.355613829288822,0.001019223589608236
668,2.252622944529224,2.4604506051164,0.09481770326484688,3.625649663012152,4.35564979901499,0.001088469581277557
669,2.252719118732314,2.460547458630476,0.094837183389876,3.625615957099879,4.35561607562481,0.001016121499141788
670,2.252022529878097,2.459851793440257,0.09484771111252152,3.625529669964388,4.355529760562079,0.000888373044109358
671,2.252624742177888,2.460453506769448,0.09484638171885687,3.626477480218291,4.356477816409098,0.001711496527727087
672,2.252848549435559,2.460677300320828,0.0948503413444944,3.626457706083048,4.356458040293695,0.001706444913412349
673,2.252657549265848,2.460485788857826,0.0948333939580171,3.626952958287541,4.356953342456658,0.001829649371977494
674,2.252964048361701,2.460793328540521,0.09486629883368818,3.626754318111002,4.356754688548619,0.001796612012716746
675,2.25256047623842,2.460389683397535,0.09485662258189299,3.626846447604835,4.356846825537327,0.001814715355635417
676,2.252794170563704,2.460622911985048,0.09484904737508951,3.627125532558687,4.357125921304876,0.001840553238645907
677,2.253027415476832,2.460856596170605,0.09486494004616977,3.627736733101701,4.357737083091129,0.001746518825263451
678,2.253034156659294,2.460861718438674,0.09482306502182022,3.628404559577291,4.358404770379778,0.001355554632665908
679,2.252858436503158,2.460688505097254,0.0948847108613685,3.627631570655177,4.35763193341849,0.00177808353747577
680,2.252790575266387,2.460619712653518,0.09485924984143432,3.627864815568365,4.357865146573288,0.001698514910826199
681,2.252491716177329,2.460321631083233,0.09487365210539206,3.62814390052214,4.358144177127475,0.001552731448873497
682,2.252579351549308,2.460406548322746,0.09480482669731248,3.628100307542204,4.358100593822076,0.001579644248666751
683,2.252523175028813,2.460352699386654,0.09486413034308842,3.628066152217858,4.358066445773178,0.001599584540387023
684,2.252480480873224,2.460310542659028,0.09487724429396009,3.628437816077434,4.358438016079431,0.001320377220902664
685,2.252529466799107,2.460359231219054,0.09487047762942578,3.62750663407358,4.357507008714736,0.001806932682243989
686,2.252502951481431,2.460331950801419,0.09485012225462013,3.627293612708008,4.357293999341603,0.001835580618357096
687,2.253430088775788,2.461258496248706,0.09485264245656935,3.627539890573872,4.357540262402941,0.001800145653488657
688,2.252849897672041,2.460679590163323,0.09487479204071721,3.627540339985893,4.357540711775324,0.001800049554026022
689,2.25246475144748,2.460293898664639,0.09485322185884335,3.627592471796965,4.357592839042119,0.001789025720469838
690,2.252429697298695,2.460259643941605,0.09487327889259445,3.62808682517732,4.358087114361076,0.001587633117553938
691,2.252086795817553,2.459915471360794,0.09483369900994655,3.627739878986838,4.35774022855509,0.001745468188899318
692,2.252231955946527,2.460062046561252,0.09487319797910458,3.628129069920765,4.358129350245965,0.001563134778263579
693,2.252604968042658,2.460432381446576,0.09481094233855551,3.627686398939244,4.357686755359271,0.001762480374429759
694,2.252638673954962,2.460469027360999,0.09488785768520835,3.628181651143967,4.358181919019209,0.001528038367621014
695,2.253032359010635,2.46086200216838,0.09487703122995779,3.628158731123612,4.358159004338203,0.001543187860830407
696,2.252875963577564,2.460705799311312,0.09487900982357772,3.628282319468641,4.358282562845437,0.001456507036967069
697,2.252489918528677,2.460320889323451,0.0949009954347978,3.628549270294116,4.358549438724799,0.001211705540001063
698,2.252745634049996,2.460575879106421,0.09488711124644106,3.628387931327249,4.358388146485775,0.001369486144582735
699,2.253193248565345,2.461022222200171,0.09486276600377824,3.627851333203287,4.357851666763537,0.001705055713493602
700,2.253078199051359,2.460907716513134,0.09487465491059136,3.62759786474283,4.357598231063395,0.001786773184635229
701,2.252382958433643,2.460212987456146,0.09487451360244639,3.627870657926464,4.357870987975691,0.001696062215746011
702,2.252968991895506,2.460798852340722,0.09488144485649745,3.628596458571287,4.358596609374167,0.001146551724243062
703,2.252525422089628,2.460354931697641,0.09486379113341011,3.628106599312473,4.358106884602599,0.001576912358380404
704,2.252569913893868,2.460398347204945,0.09483673035824534,3.628650837443196,4.358650971441995,0.001080792059802494
705,2.252466998508312,2.460296595726349,0.09486493655986285,3.628796446984238,4.358796530481137,0.0008531675368576007
706,2.252101626418969,2.459933134213093,0.09490742329365005,3.628873296464289,4.358873361353868,0.0007521262673850225
707,2.252625641002208,2.460454896737384,0.09485913917892087,3.628884082356185,4.358884139564687,0.0007062104271669716
708,2.252694401063302,2.460524561233566,0.09488392178831286,3.628579830321211,4.358579988109862,0.001172805257357289
709,2.25254070210321,2.460371580322746,0.0948995751413927,3.628902058842778,4.35890212065082,0.0007340526928427828
710,2.252377116075503,2.460207245115235,0.09487699444056252,3.628942955349687,4.358942993363923,0.0005756792649593906
711,2.251993318087433,2.459824049334671,0.0948852039208042,3.628939809464538,4.358939846870036,0.0005710511504529414
712,2.252554184468126,2.460385667377726,0.09491551123151837,3.62892318121448,4.358923241338537,0.0007239855607254064
713,2.252377116075501,2.460207649302229,0.09488747463059893,3.628734428105576,4.358734533376486,0.0009579658556169988
714,2.252499805596286,2.460330124653916,0.09488428828287308,3.629013063647271,4.359013105366149,0.0006030829933333675
715,2.252678222225392,2.46050973797802,0.0949187559944978,3.628912844734678,4.358912910937029,0.0007596994608116997
716,2.253020674294376,2.460851063759485,0.09489616114116427,3.628809479937023,4.358809568376044,0.0008780551098905763
717,2.253341554579468,2.461173094796965,0.09493218880484269,3.628938910640221,4.35893895714386,0.0006367228336689454
718,2.253032359010639,2.460863940538924,0.09492729419711121,3.629013063647265,4.359013096636045,0.0005362833677280007
719,2.253117747321794,2.460947811421924,0.09488959558115351,3.628976661261982,4.358976696329303,0.0005529177961485489
720,2.252961351888724,2.460791207231199,0.09488116517118786,3.628997334221539,4.358997377302308,0.0006128464469089274
721,2.253068761395919,2.46090040656453,0.09492964635167531,3.629126764924747,4.359126829954961,0.0007529625536436572
722,2.253668726634876,2.461499427949739,0.09491674779224235,3.629483148770796,4.359483329152996,0.00125409283711863
723,2.253620190121165,2.461450760262843,0.09491240986839236,3.630972051270039,4.360972437676503,0.001835815135058985
724,2.253781978500207,2.46161385099696,0.09494930050229804,3.631091145493619,4.36109152656929,0.001823132824467158
725,2.253778383202893,2.461609185669648,0.09492148598243043,3.630684876897282,4.360685262781648,0.001834514105376834
726,2.253870063284354,2.461701288120807,0.09493420718174082,3.63036983897035,4.360370202526857,0.001780585229320135
727,2.25370378078367,2.46153355316891,0.09489333050894212,3.630210747064269,4.36021109069433,0.001731069327725193
728,2.252917758908815,2.460749902520174,0.09493965281257488,3.630793185228855,4.360793573531359,0.001840275974778266
729,2.252941577753505,2.460772639813422,0.09491207536280631,3.63137382574466,4.361374181148127,0.001760708935434899
730,2.252857537678831,2.460689055786768,0.09492227699013023,3.631929299179399,4.361929550778256,0.001481524194797952
731,2.253051234321526,2.460881235873261,0.09488669061136054,3.631954466260629,4.361954712240527,0.001464891676950346
732,2.253604011283266,2.461436119370604,0.09495197429072556,3.631777847280158,4.361778134193393,0.001582057209459547
733,2.253512780613963,2.461345404192453,0.09496357583851095,3.631476741130261,4.361477083018064,0.001726925756348498
734,2.253665131337559,2.461495799567352,0.09491582044130289,3.63231938893774,4.362319526514534,0.001095586021374886
735,2.253741081993285,2.461573144189021,0.0949534293604908,3.632168386450631,4.362168571603319,0.001270958497014328
736,2.253572103019611,2.461403839663171,0.09494172926828268,3.632210631194045,4.362210804382641,0.001229215716934066
737,2.253584237148038,2.46141659759736,0.09495813446375319,3.632458706708572,4.362458799259556,0.000898610270000262
738,2.253622437181984,2.461453713503285,0.09493076545701347,3.632691502209501,4.362691541060279,0.0005822271176081574
739,2.253382900498563,2.461216073363838,0.09497530479022771,3.632543645607562,4.362543708026428,0.0007379774689723004
740,2.25289259182763,2.460723847145255,0.09491614069702965,3.631993565118888,4.361993801282268,0.00143537010860803
741,2.253476827640845,2.461307556954712,0.09491377255354251,3.632310850106605,4.362310992853084,0.001115979359062116
742,2.253520420620754,2.461353247899492,0.09496900281206064,3.632287930086228,4.362288079380363,0.001141283849600463
743,2.25379051733133,2.461622691300835,0.09495728078582252,3.632603417425362,4.362603467805183,0.0006630045005774644
744,2.253950957473874,2.461782866865453,0.09495351713236692,3.632648808053927,4.36264884436736,0.0005628908434477028
745,2.253734790222982,2.461566774205823,0.09495128035414441,3.632542297371069,4.362542363351355,0.0007587385782570794
746,2.253565361837154,2.461398053046544,0.09496634347168141,3.632595777418578,4.362595822921204,0.0006300950867029245
747,2.253858827980251,2.461691197958615,0.09496367997651145,3.632582744465819,4.362582795204026,0.0006653569475356131
748,2.253538397107316,2.461371443912956,0.09497503916895011,3.63256207150628,4.362562126676773,0.0006938084024487436
749,2.253449862911006,2.461282243575623,0.09495606546138474,3.632609259783503,4.362609304000912,0.0006211337858913963
750,2.25363502072257,2.461466497057911,0.09493619422424537,3.632737342250232,4.362737381851129,0.000587824066951917
751,2.253854333858615,2.461684556744192,0.09490791911118672,3.632948116555163,4.362948228761107,0.0009894937360340242
752,2.25375726083118,2.461589331548166,0.09495396242483581,3.632855088237217,4.362855166730146,0.0008275911272718396
753,2.253331667511865,2.461165539252443,0.09499242484159826,3.632811944669462,4.362812018637481,0.0008033788936106847
754,2.253489411181426,2.461321585547413,0.09495148112706898,3.633228999157603,4.36322920074562,0.001326329052870847
755,2.253168530896327,2.461001629856444,0.09496925189490985,3.632678469256768,4.362678506802417,0.0005723633995728334
756,2.253633223073916,2.46146543299656,0.09495517778469802,3.632726106946131,4.362726145738475,0.0005817914287450605
757,2.253517274735608,2.461350515696199,0.09497966306151047,3.63270453516227,4.362704575658448,0.0005944294354574228
758,2.253677265465993,2.461510137292858,0.09497318434910929,3.6330420436974,4.363042184522637,0.001108536390540522
759,2.253570754783116,2.461404189541803,0.09498571739845045,3.633166081454681,4.363166260965341,0.001251586896135966
760,2.253492107654417,2.461324976893414,0.09496954388213186,3.633056424886632,4.363056570933091,0.001128901081977886
761,2.254394527279757,2.462227522566114,0.0949902258867024,3.632928791832077,4.362928904245999,0.0009904080585048354
762,2.253892983304714,2.461725695556448,0.09497321122950536,3.633169676751983,4.363169860408968,0.001265959446306268
763,2.254022863420112,2.461856662323227,0.09500388031909908,3.633809190261331,4.363809520888922,0.001698702600713703
764,2.254027357541751,2.461858320328205,0.09493044567188115,3.634096814046274,4.364097181913204,0.00179187409735707
765,2.254223750657432,2.46205638743438,0.09497763740822919,3.633861771484509,4.363862110336302,0.00171971045370539
766,2.254271837758976,2.462104986365548,0.09499183236605911,3.63361010067272,4.363610394796804,0.00160215020465641
767,2.254291162482027,2.462122532710496,0.09494609993916847,3.633782225531564,4.363782551695657,0.001687192385278665
768,2.254050726974289,2.46188428976915,0.09499829959314428,3.634000190431073,4.364000547902865,0.00176635601065208
769,2.254011178703853,2.461844982328686,0.09500377713080962,3.634446456709898,4.364446844313065,0.001839387274648416
770,2.254438120259671,2.46227025930119,0.09496886970134405,3.634853174718293,4.364853550036647,0.001810087537732496
771,2.254366214313413,2.462199676210132,0.09500177363836472,3.634509823825093,4.364510212006572,0.00184077241928666
772,2.254279477765761,2.462113866570205,0.09502411926417344,3.634886431218427,4.364886803856248,0.001803619013170084
773,2.253927138629191,2.46176089837567,0.09500101792710271,3.634486903804579,4.364487291883241,0.001840523390752323
774,2.253830964426087,2.461664116128482,0.09498340426306469,3.634631614521437,4.364632001231211,0.00183730509884498
775,2.253920846858882,2.461754286249654,0.09499259475218244,3.635142146739722,4.36514249030372,0.001731880315790459
776,2.253686253709277,2.461520608978939,0.09501179790885389,3.635210906800888,4.365211239992095,0.001705549359830004
777,2.253827369128775,2.461660617709366,0.09498584561094595,3.635347528098689,4.36534783746729,0.001643472141541833
778,2.254055221095915,2.461888654162177,0.09499502434983909,3.634939012441609,4.364939380324424,0.001792085313032215
779,2.254332058988959,2.462163545598663,0.09494990672076173,3.635052713719087,4.365053069154363,0.001761529151816072
780,2.254264197752185,2.462097801605046,0.09500348376383488,3.635746156688106,4.365746372119879,0.001371509324066255
781,2.253811190290865,2.461643788261162,0.09496867064847442,3.63632365131887,4.366323688499923,0.0005698119140396299
782,2.253928486865676,2.461761799325195,0.09498945269722715,3.636361851352799,4.366361881287907,0.000511284113526521
783,2.253711870202632,2.461545582819325,0.0949956413833194,3.636333987798626,4.366334036987816,0.000655400118068714
784,2.253781079675876,2.461613779750136,0.09497073614794903,3.636180288838544,4.36618037005923,0.0008421667392723819
785,2.253085839058153,2.460919874612244,0.09499192284311297,3.636184782960191,4.366184860194164,0.0008212382338648797
786,2.253601314810281,2.461436077694918,0.09502071754052557,3.636243655953681,4.366243717141177,0.0007309689883875139
787,2.253997246926773,2.461831882509391,0.09502506433872741,3.636161862939838,4.366161944693435,0.0008449234342261217
788,2.254020616359304,2.46185414372618,0.09499680030987388,3.635992434554018,4.365992576801611,0.001114495774861956
789,2.253746924351391,2.461579002314032,0.09495395082499787,3.636229274764392,4.366229338958498,0.0007487113586389898
790,2.253055728443162,2.460889053830107,0.0949729417882843,3.636358705467656,4.366358731803744,0.0004795644752284685
791,2.253337959282163,2.461173187568872,0.09502768671282928,3.636332190149979,4.366332217729252,0.0004907514982681121
792,2.254048030501312,2.461884041104707,0.09506166142473269,3.636249947723976,4.366250000736597,0.0006803890889463771
793,2.253640413668558,2.46147606350672,0.09504444573547306,3.636237364183391,4.366237427094698,0.0007411937523490901
794,2.253503792370694,2.461339271583912,0.09503738819894152,3.636331291325664,4.366331333298753,0.0006054200718604696
795,2.253307399255009,2.461142930294818,0.09503493731201493,3.636320954845881,4.366321001856499,0.0006407210133724889
796,2.253522667681578,2.461357508033291,0.09502120559426407,3.636374884305563,4.366374918191833,0.0005439823769047128
797,2.25362378541847,2.46145865169519,0.09502382969022122,3.636533976211612,4.366534058536832,0.0008479080867490392
798,2.253222010943842,2.461056700939041,0.09501150523200792,3.637410779343556,4.367411095976705,0.001663048483297904
799,2.253430088775778,2.461264332602738,0.0950039650064179,3.636866541212795,4.366866729028446,0.00128075236523849
800,2.253844896203162,2.461678179992009,0.09498709634534912,3.636430162001702,4.366430234936189,0.0007980745178740444
801,2.253201337984303,2.461036464193094,0.09502240443435946,3.636692169293273,4.366692302283372,0.00107770564321938
802,2.253631425425267,2.461466376737665,0.09502617992286613,3.6368476659021,4.36684784488294,0.001250264236436327
803,2.253987809271326,2.461822546959584,0.09502752735489114,3.637074169632764,4.367074412868107,0.001457549379956774
804,2.253703331371504,2.461538414574364,0.09503098476472473,3.636604533921356,4.366604635016565,0.0009396179868048172
805,2.254222851833091,2.462056570895586,0.09500567145399026,3.637051249612283,4.367051486501476,0.001438405396574539
806,2.253884444473593,2.461720305569693,0.09505463003498447,3.637195061504799,4.367195333844946,0.001542310262134971
807,2.25303640372011,2.460873645479398,0.09507399326069012,3.638572060375281,4.368572432356337,0.001802788873991996
808,2.252827427063845,2.460662281980863,0.09500815692423212,3.639398079932443,4.369398303418672,0.001397495522237727
809,2.252855740030168,2.460690821488798,0.09501457088325688,3.638064224629674,4.36806461077455,0.001836683020852744
810,2.253223808592502,2.461059492294008,0.09503727617334685,3.637081360227206,4.367081605310056,0.001463075018316355
811,2.253139319105674,2.460975217122378,0.09504119380193127,3.637275056869902,4.367275347257843,0.001592608917720338
812,2.252966744834695,2.460803491301323,0.09505982641537354,3.637134840274815,4.367135098346493,0.001501353873895186
813,2.253200439159968,2.461037542558164,0.09507358158982747,3.637606723047019,4.367607070675091,0.001742584640707839
814,2.25303011194982,2.460866483681448,0.09505134944334274,3.637392353444774,4.367392667089812,0.001655179020915295
815,2.253101119071732,2.460936137534862,0.09501767838361708,3.637900189190076,4.367900566793216,0.001816221683770426
816,2.253072356693233,2.460907248905662,0.09501385301034393,3.639002597228249,4.369002911290142,0.001656583468524227
817,2.253024269591677,2.460860726729145,0.09505344768726443,3.638190060035759,4.368190447887883,0.001840765671436158
818,2.252874615341075,2.460710916514189,0.09504651852481549,3.638794968808381,4.3687953160977,0.001741971636288874
819,2.253168530896329,2.461005190392193,0.09506147372476699,3.638463302631537,4.368463682532252,0.001821856162559193
820,2.252677772813221,2.460514432623806,0.09505199958183677,3.63910775967473,4.369108053143933,0.001601372020053195
821,2.253027415476842,2.460863136750694,0.09503445560463944,3.639241684499406,4.369241948459953,0.001518752220176217
822,2.253444919377204,2.461280963984654,0.09505089280555269,3.639598068345475,4.36959823316586,0.001200162988320055
823,2.253172126193641,2.461007519259464,0.09502875146027859,3.639447515270533,4.369447728326985,0.001364504143696208
824,2.253319533383453,2.461154898325455,0.09503087009086744,3.639386395216273,4.369386623784798,0.001413294864750578
825,2.253108759078505,2.460947055059797,0.0951026752043632,3.638852044153366,4.368852383291717,0.001721419602723528
826,2.253112803787993,2.460951052346971,0.09510152624351409,3.639254268040092,4.369254528981437,0.001510043863989766
827,2.253102017896058,2.460940165430512,0.09509870350802553,3.638778789970628,4.368779139434665,0.001747414360211561
828,2.253023370767359,2.460862224714641,0.09511546166477568,3.63970278137976,4.369702913330919,0.001073856988792491
829,2.253159093240887,2.460998210164077,0.09512488928599931,3.639912656860274,4.3699127184033,0.0007333953510717583
830,2.253352789883573,2.461190416529677,0.09509006945829721,3.639980967509213,4.369981012345904,0.0006259908154511642
831,2.253032808422803,2.460870820296474,0.09509385514929583,3.639867715643902,4.369867790027008,0.0008062768604432128
832,2.253002697807808,2.460841279056387,0.09510800640341635,3.640034447556705,4.370034499044217,0.0006708186762232689
833,2.252796867036699,2.460635658839044,0.09510947482275228,3.640035795793231,4.370035840656714,0.0006261817907288443
834,2.252647212786073,2.46048565873912,0.09509763362148181,3.640039391090523,4.37003943974269,0.0006520868289557167
835,2.252502052657093,2.46034038246761,0.09509182237178251,3.640224998314365,4.370225084536409,0.000868109365471781
836,2.252403181981019,2.460242679486,0.09512011769539555,3.640138711178789,4.370138758542557,0.0006434019099048685
837,2.25273125286075,2.460570099620385,0.09510962807192747,3.640032200495895,4.370032233238286,0.0005349430218057086
838,2.252867424746438,2.460706689888942,0.09512308439715923,3.640090174665041,4.370090231555928,0.0007051453007037546
839,2.25212904056097,2.459966973450404,0.09507434153277844,3.640154890016678,4.370154941909464,0.0006734629842313222
840,2.252159600588126,2.459997857237572,0.09508330899905144,3.640547226836033,4.370547410812121,0.00126812733543097
841,2.252469245569129,2.460307282732833,0.09508361614546076,3.640623626903797,4.370623833533146,0.001343946394055396
842,2.252655302205034,2.460494026668679,0.09510499572376672,3.640969674270388,4.370969966772574,0.001599072328169118
843,2.253059323740475,2.460899371504977,0.09514703883407988,3.641181796811961,4.371182128781655,0.001703583400783679
844,2.253273693342705,2.461113514675246,0.09514532752517896,3.641026300203032,4.371026605283264,0.001633102154010409
845,2.252675525752414,2.460514674366046,0.09511635946067862,3.641086072020768,4.371086387625892,0.001661044624491633
846,2.252490817352995,2.460328916860552,0.09508564629566109,3.642280609553367,4.372280978840392,0.001797012175764791
847,2.252325433676647,2.460164600996869,0.09511007379296581,3.641748056138747,4.371748441648408,0.001835946710949406
848,2.252010395749659,2.459848160273359,0.09506769160504815,3.641473465306602,4.371473833832225,0.001794992465442718
849,2.252192857088265,2.460032885700728,0.09512978550187508,3.640878893013161,4.37087916601845,0.001544843380795712
850,2.252314198372551,2.460153704883531,0.09511862978652585,3.642364649627822,4.372365010429772,0.001776263757323182
851,2.252613506873788,2.460454060537614,0.09515149937941299,3.642051409349367,4.372051793569538,0.001832936863340453
852,2.252856638854504,2.460695417956242,0.09511030181982612,3.642450037938847,4.372450388465396,0.001750804528963302
853,2.253091232004119,2.460929326201091,0.09509711476817745,3.64335425521346,4.373354408268437,0.001157034374673565
854,2.252922702442623,2.460761911459936,0.09512270130990713,3.643043711408241,4.373043947436571,0.001436776522131925
855,2.25279911409751,2.460638490007419,0.09512462887984936,3.643427958808374,4.373428081502348,0.00103594787432281
856,2.252757318766275,2.4605954142739,0.09509069438903867,3.643339874024233,4.373340020927485,0.001133541763057559
857,2.252982474260427,2.460822444754895,0.09514355411573636,3.643527278896638,4.373527379717435,0.0009390881995823211
858,2.252638673954951,2.460478160595489,0.09512439067139666,3.643446834119346,4.373446951989372,0.001015381021502348
859,2.2529528130576,2.460793040432538,0.09514962426373824,3.643191568010081,4.373191759211293,0.001293182311073286
860,2.252749229347306,2.460589755869295,0.09515342281383271,3.64358660130238,4.373586667291115,0.000759747978134659
861,2.252884502408673,2.460724768309766,0.09514929946064833,3.643611768383544,4.373611869884347,0.0009422590252735507
862,2.252796417624538,2.460636160790877,0.09513407627505602,3.64368592139065,4.37368596758018,0.0006356408817730755
863,2.252263414798006,2.460103761308634,0.09513937077161452,3.643765916755825,4.373766009408329,0.0009002683652154803
864,2.25210791818926,2.459947733606032,0.09512262932143142,3.64342391409898,4.373424038599649,0.001043547044585312
865,2.251886357992404,2.459725970008893,0.09511308391266336,3.643621206039032,4.37362127731465,0.0007895995228963511
866,2.252818888232735,2.460658845006871,0.09514003563584332,3.643618509566029,4.373618577373817,0.0007701512410526885
867,2.252850796496371,2.460690819135429,0.09514235621840718,3.643735806140859,4.373735855297763,0.0006557445558874554
868,2.252541151515379,2.460381729022401,0.09515071630347918,3.644037361702927,4.374037488235258,0.001052101327949049
869,2.252438685541967,2.460279860177022,0.09516417300436569,3.64379243207351,4.373792494306996,0.0007378313082064804
870,2.252607664515646,2.460448663730403,0.09516290683832769,3.644123199426196,4.374123355433436,0.001168243441063378
871,2.25264047160362,2.460480661436203,0.09514261240149829,3.643814003857394,4.373814067583025,0.0007466260534966676
872,2.253074154341877,2.460916862574598,0.09521611182960979,3.643692662573096,4.373692716190243,0.0006848445676164177
873,2.253231898011447,2.461073561965676,0.09519216989658029,3.643754681451731,4.373754757368133,0.0008149120271106036
874,2.253221561531686,2.461062638951329,0.09517680463204901,3.643729064958385,4.373729121507663,0.0007033240062090829
875,2.253394585214825,2.46123495070181,0.09516174006554093,3.644102526466682,4.374102672972646,0.001132107330828979
876,2.252906074192552,2.460746619979035,0.0951569547510278,3.644019385216354,4.374019517546266,0.001075932048193939
877,2.252584295083111,2.460422899705212,0.09510052242089691,3.645479974749237,4.375480361175362,0.00183891368577614
878,2.253086737882481,2.460926753204931,0.09514672989916184,3.645561318350953,4.375561705559422,0.001840791346052778
879,2.252588789204754,2.46043150858993,0.095207006355082,3.645106513240917,4.37510687666374,0.001783263842521611
880,2.25276495877305,2.460606686328498,0.0951847798471588,3.646784618261354,4.376784840579798,0.001395021397928213
881,2.252642269252275,2.460482943728541,0.0951551797084831,3.647145496228794,4.377145599164615,0.0009492809430626473
882,2.252410372575638,2.460251474614695,0.09516174838959512,3.646912251315717,4.376912433501039,0.001262862894650402
883,2.252611709225117,2.460452879030891,0.09516739563973703,3.646497893300519,4.376498180596764,0.001585782900806617
884,2.252915511847989,2.460756355639035,0.0951648433587545,3.645789619730267,4.375790001434749,0.001827709268156551
885,2.25305303197018,2.460894086946038,0.09517296425173967,3.646581483963093,4.37658175297987,0.001534520055098455
886,2.252857537678836,2.460698377818546,0.09516362750047709,3.646440817955731,4.37644111820866,0.001621136200357584
887,2.252497109123292,2.460338804474537,0.09517876462679101,3.646997190214769,4.376997342745371,0.001155532887330972
888,2.252385205494464,2.460226354142766,0.09516246647120355,3.647211110404819,4.377211188749484,0.0008281707804095028
889,2.252512389136868,2.460353507712787,0.09516414963308759,3.647256950445497,4.377257024898572,0.0008073442802636233
890,2.252760464651398,2.460601781056229,0.09517406371744071,3.647221896296744,4.377221973213056,0.0008205876008032765
891,2.252835516482795,2.460674106102992,0.09510499108249335,3.647344136405315,4.377344192882729,0.0007031689190466139
892,2.252762711712225,2.460605795714677,0.09521979520274189,3.647256950445545,4.377257031324394,0.0008414626831994369
893,2.252471492629942,2.460312776689515,0.09516763666184973,3.647276724580717,4.377276782643284,0.0007129630434724946
894,2.252407226690484,2.460249718348776,0.09519760706797169,3.647396717628513,4.377396753151797,0.0005576768563142314
895,2.25307100845674,2.460913432679467,0.09520871026341608,3.647474465932877,4.377474499569916,0.0005426738877807172
896,2.252877311814037,2.46071832149573,0.09516839386625785,3.647625917832143,4.37762601689583,0.0009313064948360054
897,2.252599125684522,2.460439979926349,0.09515899328776227,3.648334191402534,4.378334487093618,0.001609121241703337
898,2.252817989408404,2.46066014408476,0.09519684684454817,3.648218243064302,4.378218510091586,0.00152912077697909
899,2.253125836740745,2.460967050507012,0.09517847842626834,3.648036680550033,4.37803690087715,0.001388957861129952
900,2.253147408524615,2.460988800523046,0.09518350406818217,3.648722932924406,4.37872328876717,0.00176529733013683
901,2.253651648972644,2.461491453298629,0.09515219581555112,3.648754391775916,4.378754751251528,0.001774292371184132
902,2.253519521796424,2.461360882188478,0.09518988533502358,3.64851215861947,4.378512484289096,0.001688756489974402
903,2.253505590019339,2.461344861716345,0.09513559250497078,3.648953930776702,4.378954308032067,0.001817682318278532
904,2.253741081993281,2.461581352483269,0.09516598367079414,3.648966514317423,4.378966892389179,0.001819650650147636
905,2.254061512866224,2.461900985177193,0.09515153036553865,3.648612377532138,4.378612718813896,0.001728780999056617
906,2.253541542992448,2.461381954168594,0.0951657638081759,3.650142176538341,4.38014247253107,0.001610273259219616
907,2.253949159825231,2.461788520511432,0.09514647022994119,3.650040609389288,4.380040923889397,0.001659832812826435
908,2.254167124724749,2.462007752934234,0.0951834750987354,3.650054091754163,4.380054403782672,0.001653300251847643
909,2.253716364324262,2.461556394465364,0.09515928861083311,3.650021734078395,4.380022051968965,0.001668752452172035
910,2.253503342958528,2.461344189839024,0.09517629342646247,3.650483280370819,4.380483492796647,0.001364204522192156
911,2.254224649481748,2.46206348797759,0.09513828311922683,3.650462157999081,4.380462375592026,0.001380692985258191
912,2.253613448938701,2.461454859576068,0.09519300147949462,3.650754275905652,4.380754407471933,0.001073646224186701
913,2.253870063284363,2.461712029183247,0.09521232264284793,3.650731805297464,4.380731940773135,0.001089478070995403
914,2.253782877324527,2.461623552644838,0.09517726281538547,3.650935389007751,4.380935458193949,0.0007785868270098377
915,2.25395185629819,2.461792030174337,0.09516756025590245,3.650755174730009,4.380755301831889,0.001055273256645259
916,2.253856131507266,2.461696865929579,0.09518020809909303,3.650987520818783,4.380987573352193,0.0006784492501360653
917,2.253468288809722,2.461309338010305,0.09518084742339233,3.650966398447082,4.380966456311302,0.0007120389375069781
918,2.253828267953106,2.461668663057706,0.09517089292074084,3.650993812589102,4.380993875833247,0.0007444067208809365
919,2.253358632241703,2.461200563869646,0.09520154206022739,3.6508908972035,4.38089098031351,0.0008533397413571095
920,2.25334694752544,2.461187311715619,0.09516078523960642,3.651076504427258,4.381076539540598,0.0005546758463599439
921,2.253406269931084,2.461247216423448,0.09517699184143311,3.651267504596933,4.381267579554903,0.0008104434108904673
922,2.25341031464058,2.4612514686739,0.09518243687375912,3.651117850346341,4.381117885726742,0.0005567837655103186
923,2.253641312492855,2.461480140932079,0.0951267474558052,3.651093582089498,4.381093627778834,0.000632720616888543
924,2.253553227708727,2.46139298634283,0.09514911079687034,3.651277841076758,4.381277922201644,0.0008431240498448235
