field_1,id,message_ti,volts,d/m/y,hdop,latitude,longitude,siv,h/m/s/cs
"537",eui-70b3d57ed004476d,2021/09/12 16:09:17.538,4.095700000000000,"120921",1.200000000000000,47.764373700000000,8.995486200000000,"6",160915.640000000013970
"538",eui-70b3d57ed0044a2b,2021/09/12 16:08:09.904,4.042000000000000,"120921",1.200000000000000,47.764060899999997,8.995171500000000,"6",160807.289999999979045
"556",eui-70b3d57ed004476c,2021/09/12 15:10:14.105,4.017500000000000,"120921",1.400000000000000,47.764621699999999,8.996000199999999,"8",151011.459999999991851
"560",eui-70b3d57ed004476f,2021/09/12 14:57:55.609,3.807400000000000,"120921",1.100000000000000,47.764312699999998,8.995586299999999,"7",145753.000000000000000
"564",eui-70b3d57ed0044a2d,2021/09/12 14:41:01.686,3.973600000000000,"120921",1.300000000000000,47.764026600000001,8.996049800000000,"5",144059.899999999994179
"567",eui-70b3d57ed0044a2e,2021/09/12 14:37:38.773,4.169100000000001,"120921",1.400000000000000,47.764232600000000,8.996403600000002,"5",143736.600000000005821
"573",eui-70b3d57ed0044a2c,2021/09/12 14:19:44.065,4.090900000000001,"120921",2.400000000000000,47.764030400000003,8.994939799999999,"7",141941.660000000003492
"577",eui-70b3d57ed004476d,2021/09/12 14:09:06.482,4.071300000000000,"120921",1.200000000000000,47.764373700000000,8.995486200000000,"6",140904.670000000012806
"578",eui-70b3d57ed0044a2b,2021/09/12 14:08:04.493,4.032200000000000,"120921",1.200000000000000,47.764060899999997,8.995171500000000,"7",140802.290000000008149
"596",eui-70b3d57ed004476c,2021/09/12 13:10:08.925,4.012700000000000,"120921",1.400000000000000,47.764621699999999,8.996000199999999,"6",131006.479999999995925
"600",eui-70b3d57ed004476f,2021/09/12 12:55:24.336,3.831800000000000,"120921",0.900000000000000,47.764289800000000,8.995637800000003,"6",125521.580000000001746
"605",eui-70b3d57ed0044a2d,2021/09/12 12:40:46.394,3.978400000000000,"120921",1.300000000000000,47.764026600000001,8.996049800000000,"5",124044.029999999998836
"609",eui-70b3d57ed004476e,2021/09/12 12:33:58.864,4.134800000000001,"120921",1.300000000000000,47.764305100000001,8.995566300000000,"6",123357.000000000000000
"614",eui-70b3d57ed0044a2c,2021/09/12 12:19:39.146,4.086000000000001,"120921",2.400000000000000,47.764030400000003,8.994939799999999,"8",121936.770000000004075
"618",eui-70b3d57ed004476d,2021/09/12 12:08:29.472,4.090900000000001,"120921",1.200000000000000,47.764373700000000,8.995486200000000,"6",120827.649999999994179
"619",eui-70b3d57ed0044a2b,2021/09/12 12:07:43.315,4.032200000000000,"120921",1.200000000000000,47.764060899999997,8.995171500000000,"7",120741.270000000004075
"636",eui-70b3d57ed004476c,2021/09/12 11:09:42.824,3.998000000000000,"120921",1.400000000000000,47.764621699999999,8.996000199999999,"6",110940.429999999993015
"640",eui-70b3d57ed004476f,2021/09/12 10:55:13.272,3.841600000000000,"120921",0.900000000000000,47.764289800000000,8.995637800000003,"7",105510.880000000004657
"647",eui-70b3d57ed0044a2e,2021/09/12 10:37:17.325,4.164200000000000,"120921",1.200000000000000,47.764335600000003,8.995624500000000,"6",103714.690000000002328
"649",eui-70b3d57ed004476e,2021/09/12 10:33:11.805,4.144600000000000,"120921",1.100000000000000,47.764667500000002,8.996285400000000,"6",103309.820000000006985
"653",eui-70b3d57ed0044a2c,2021/09/12 10:19:34.245,4.066400000000000,"120921",2.400000000000000,47.764030400000003,8.994939799999999,"7",101931.820000000006985
"657",eui-70b3d57ed004476d,2021/09/12 10:08:18.645,4.071300000000000,"120921",1.200000000000000,47.764373700000000,8.995486200000000,"6",100816.669999999998254
"658",eui-70b3d57ed0044a2b,2021/09/12 10:07:27.139,4.007800000000000,"120921",1.200000000000000,47.764118099999997,8.995606400000000,"7",100725.080000000001746
"678",eui-70b3d57ed004476f,2021/09/12 08:55:07.336,3.826900000000000,"120921",0.900000000000000,47.764289800000000,8.995637800000003,"7",85505.000000000000000
"683",eui-70b3d57ed0044a2d,2021/09/12 08:40:36.353,3.968700000000000,"120921",1.200000000000000,47.764633099999998,8.995991699999999,"7",84034.000000000000000
"686",eui-70b3d57ed0044a2e,2021/09/12 08:37:01.337,4.159300000000000,"120921",1.000000000000000,47.764541600000001,8.995906800000000,"8",83659.000000000000000
"688",eui-70b3d57ed004476e,2021/09/12 08:32:55.951,4.125100000000000,"120921",1.400000000000000,47.764408099999997,8.995735099999999,"6",83254.000000000000000
"693",eui-70b3d57ed0044a2c,2021/09/12 08:19:29.147,4.037100000000000,"120921",2.400000000000000,47.764030400000003,8.994939799999999,"6",81926.960000000006403
"696",eui-70b3d57ed004476d,2021/09/12 08:08:03.052,4.027300000000001,"120921",1.200000000000000,47.764373700000000,8.995486200000000,"6",80800.639999999999418
"697",eui-70b3d57ed0044a2b,2021/09/12 08:06:50.673,4.007800000000000,"120921",5.000000000000000,47.764549199999998,8.995010300000002,"6",80648.000000000000000
"717",eui-70b3d57ed004476c,2021/09/12 07:04:14.341,4.032200000000000,"120921",5.200000000000000,47.764621699999999,8.996000199999999,"6",70412.350000000005821
"719",eui-70b3d57ed004476f,2021/09/12 06:54:35.847,3.822000000000000,"120921",1.900000000000000,47.764389000000001,8.997091200000000,"6",65434.000000000000000
"722",eui-70b3d57ed0044a2d,2021/09/12 06:40:05.191,3.958900000000000,"120921",1.100000000000000,47.764881099999997,8.994343700000000,"8",64003.300000000002910
"725",eui-70b3d57ed0044a2e,2021/09/12 06:36:19.622,4.105500000000000,"120921",1.900000000000000,47.764385200000000,8.996463700000000,"5",63617.000000000000000
"727",eui-70b3d57ed004476e,2021/09/12 06:32:13.705,4.130000000000000,"120921",1.100000000000000,47.764080000000000,8.995616900000000,"6",63211.080000000001746
"731",eui-70b3d57ed0044a2c,2021/09/12 06:19:03.436,4.017500000000000,"120921",1.000000000000000,47.764030400000003,8.994939799999999,"5",61901.169999999998254
"735",eui-70b3d57ed004476d,2021/09/12 06:07:36.213,4.027300000000001,"120921",1.000000000000000,47.764556800000001,8.995416600000000,"6",60733.620000000002619
"736",eui-70b3d57ed0044a2b,2021/09/12 06:06:24.490,4.002900000000001,"120921",5.000000000000000,47.764549199999998,8.995010300000002,"5",60622.230000000003201
"749",eui-70b3d57ed004476c,2021/09/12 05:03:58.488,4.012700000000000,"120921",5.200000000000000,47.764621699999999,8.996000199999999,"8",50355.319999999999709
"750",eui-70b3d57ed004476f,2021/09/12 04:53:53.759,3.812300000000000,"120921",1.300000000000000,47.764160099999998,8.995418500000000,"6",45352.000000000000000
"755",eui-70b3d57ed0044a2d,2021/09/12 04:39:39.073,3.954000000000000,"120921",1.100000000000000,47.764881099999997,8.994343700000000,"9",43937.089999999996508
"758",eui-70b3d57ed0044a2e,2021/09/12 04:35:58.317,4.105500000000000,"120921",1.300000000000000,47.764453799999998,8.995976400000000,"5",43556.000000000000000
"760",eui-70b3d57ed004476e,2021/09/12 04:32:08.053,4.110400000000001,"120921",1.100000000000000,47.764080000000000,8.995616900000000,"7",43206.000000000000000
"765",eui-70b3d57ed0044a2c,2021/09/12 04:18:58.539,4.002900000000001,"120921",1.000000000000000,47.764030400000003,8.994939799999999,"5",41856.169999999998254
"768",eui-70b3d57ed004476d,2021/09/12 04:07:30.597,4.007800000000000,"120921",1.000000000000000,47.764556800000001,8.995416600000000,"6",40728.000000000000000
"769",eui-70b3d57ed0044a2b,2021/09/12 04:06:02.832,4.007800000000000,"120921",0.800000000000000,47.764392800000003,8.995458599999999,"7",40600.230000000003201
"787",eui-70b3d57ed004476c,2021/09/12 03:03:36.892,4.007800000000000,"120921",5.200000000000000,47.764621699999999,8.996000199999999,"7",30335.000000000000000
"789",eui-70b3d57ed004476f,2021/09/12 02:53:16.903,3.831800000000000,"120921",1.200000000000000,47.765861500000000,8.992587000000000,"6",25315.099999999998545
"792",eui-70b3d57ed0044a2d,2021/09/12 02:39:17.815,3.958900000000000,"120921",1.100000000000000,47.764881099999997,8.994343700000000,"6",23915.240000000001601
"795",eui-70b3d57ed0044a2e,2021/09/12 02:35:21.608,4.110400000000001,"120921",1.700000000000000,47.764766600000002,8.995586299999999,"5",23519.000000000000000
"797",eui-70b3d57ed004476e,2021/09/12 02:31:31.024,4.120200000000000,"120921",1.200000000000000,47.764270699999997,8.995158099999999,"7",23128.430000000000291
"801",eui-70b3d57ed0044a2c,2021/09/12 02:18:53.651,4.017500000000000,"120921",1.000000000000000,47.764030400000003,8.994939799999999,"7",21851.250000000000000
"805",eui-70b3d57ed004476d,2021/09/12 02:06:48.813,4.027300000000001,"120921",1.100000000000000,47.764263100000001,8.995429900000000,"6",20646.639999999999418
"806",eui-70b3d57ed0044a2b,2021/09/12 02:05:57.064,4.002900000000001,"120921",0.800000000000000,47.764392800000003,8.995458599999999,"9",20555.000000000000000
"822",eui-70b3d57ed004476c,2021/09/12 01:03:04.843,4.017500000000000,"120921",1.200000000000000,47.764621699999999,8.996000199999999,"7",10303.000000000000000
"824",eui-70b3d57ed004476f,2021/09/12 00:53:05.844,3.836700000000000,"120921",1.200000000000000,47.765861500000000,8.992587000000000,"6",5303.229999999999563
"828",eui-70b3d57ed0044a2d,2021/09/12 00:39:02.542,3.963800000000000,"120921",1.100000000000000,47.764881099999997,8.994343700000000,"7",3900.239999999999782
"831",eui-70b3d57ed0044a2e,2021/09/12 00:35:06.344,4.125100000000000,"120921",1.100000000000000,47.764583500000001,8.995605400000002,"7",3504.000000000000000
"834",eui-70b3d57ed004476e,2021/09/12 00:31:26.007,4.115300000000001,"120921",1.200000000000000,47.764270699999997,8.995158099999999,"6",3124.000000000000000
"838",eui-70b3d57ed0044a2c,2021/09/12 00:18:48.774,4.012700000000000,"120921",1.000000000000000,47.764030400000003,8.994939799999999,"8",1846.329999999999927
"842",eui-70b3d57ed004476d,2021/09/12 00:06:27.905,4.027300000000001,"120921",1.100000000000000,47.764263100000001,8.995429900000000,"6",625.639999999999986
"843",eui-70b3d57ed0044a2b,2021/09/12 00:05:20.348,4.012700000000000,"120921",1.300000000000000,47.764247800000000,8.995360300000000,"5",518.000000000000000
"4",eui-70b3d57ed004476f,2021/09/14 19:06:15.017,3.792700000000000,"140921",1.300000000000000,47.764392800000003,8.995804700000003,"8",190612.369999999995343
"6",eui-70b3d57ed0044a2e,2021/09/14 18:52:59.522,3.807400000000000,"140921",0.900000000000000,47.764545400000003,8.995806600000000,"5",185257.430000000022119
"13",eui-70b3d57ed004476e,2021/09/14 18:42:52.595,4.115300000000001,"140921",1.300000000000000,47.765235900000000,8.995882000000000,"6",184250.000000000000000
"18",eui-70b3d57ed0044a2c,2021/09/14 18:29:33.072,4.022400000000000,"140921",1.200000000000000,47.764923000000003,8.996874800000002,"6",182931.040000000008149
"21",eui-70b3d57ed004476d,2021/09/14 18:18:09.410,4.095700000000000,"140921",1.600000000000000,47.763984600000001,8.995490000000000,"6",181806.640000000013970
"46",eui-70b3d57ed0044a2d,2021/09/14 16:48:34.220,3.949100000000000,"140921",1.500000000000000,47.764003700000004,8.995465200000000,"5",164832.000000000000000
"49",eui-70b3d57ed004476e,2021/09/14 16:42:10.359,4.130000000000000,"140921",1.100000000000000,47.765438000000003,8.996093699999999,"7",164207.760000000009313
"54",eui-70b3d57ed0044a2c,2021/09/14 16:29:12.531,4.042000000000000,"140921",1.200000000000000,47.764923000000003,8.996874800000002,"6",162910.140000000013970
"58",eui-70b3d57ed004476d,2021/09/14 16:18:04.035,4.100600000000000,"140921",1.200000000000000,47.764591199999998,8.995579700000000,"6",161801.649999999994179
"59",eui-70b3d57ed0044a2b,2021/09/14 16:16:22.020,4.012700000000000,"140921",1.500000000000000,47.765815699999997,8.997044499999999,"5",161619.289999999979045
"76",eui-70b3d57ed004476c,2021/09/14 15:22:39.133,3.958900000000000,"140921",1.300000000000000,47.764396599999998,8.996979700000002,"6",152236.339999999996508
"80",eui-70b3d57ed004476f,2021/09/14 15:05:58.339,4.672500000000000,"140921",1.300000000000000,47.764392800000003,8.995804700000003,"7",150555.559999999997672
"82",eui-70b3d57ed0044a2e,2021/09/14 14:52:33.781,3.841600000000000,"140921",0.900000000000000,47.764545400000003,8.995806600000000,"8",145231.579999999987194
"87",eui-70b3d57ed0044a2d,2021/09/14 14:47:52.302,3.963800000000000,"140921",0.900000000000000,47.764358500000000,8.996067999999999,"5",144750.420000000012806
"90",eui-70b3d57ed004476e,2021/09/14 14:42:04.723,4.120200000000000,"140921",1.100000000000000,47.765438000000003,8.996093699999999,"7",144201.920000000012806
"95",eui-70b3d57ed0044a2c,2021/09/14 14:29:07.041,4.017500000000000,"140921",1.200000000000000,47.764923000000003,8.996874800000002,"6",142905.000000000000000
"99",eui-70b3d57ed0044a2b,2021/09/14 14:16:16.411,3.998000000000000,"140921",1.500000000000000,47.765815699999997,8.997044499999999,"6",141614.420000000012806
"116",eui-70b3d57ed004476c,2021/09/14 13:22:28.652,3.988200000000000,"140921",1.300000000000000,47.764396599999998,8.996979700000002,"6",132226.000000000000000
"120",eui-70b3d57ed004476f,2021/09/14 13:05:47.646,3.787800000000000,"140921",1.300000000000000,47.764392800000003,8.995804700000003,"6",130545.669999999998254
"126",eui-70b3d57ed0044a2d,2021/09/14 12:47:36.825,3.983300000000000,"140921",0.900000000000000,47.764358500000000,8.996067999999999,"5",124734.479999999995925
"128",eui-70b3d57ed004476e,2021/09/14 12:41:53.657,4.125100000000000,"140921",1.100000000000000,47.765438000000003,8.996093699999999,"6",124151.110000000015134
"133",eui-70b3d57ed0044a2c,2021/09/14 12:27:32.912,4.051800000000000,"140921",1.400000000000000,47.764385200000000,8.996134700000002,"6",122730.130000000004657
"136",eui-70b3d57ed004476d,2021/09/14 12:17:31.422,4.086000000000001,"140921",1.200000000000000,47.764591199999998,8.995579700000000,"6",121729.630000000004657
"137",eui-70b3d57ed0044a2b,2021/09/14 12:15:59.993,4.002900000000001,"140921",1.500000000000000,47.765815699999997,8.997044499999999,"8",121557.350000000005821
"155",eui-70b3d57ed004476c,2021/09/14 11:22:02.408,3.993100000000000,"140921",1.100000000000000,47.764396599999998,8.995984999999999,"8",112200.000000000000000
"159",eui-70b3d57ed004476f,2021/09/14 11:05:31.412,3.792700000000000,"140921",1.300000000000000,47.764392800000003,8.995804700000003,"6",110528.940000000002328
"161",eui-70b3d57ed0044a2e,2021/09/14 10:52:02.704,3.866000000000000,"140921",1.000000000000000,47.764583500000001,8.995798100000000,"7",105200.690000000002328
"166",eui-70b3d57ed0044a2d,2021/09/14 10:47:31.258,3.968700000000000,"140921",0.900000000000000,47.764358500000000,8.996067999999999,"6",104728.460000000006403
"168",eui-70b3d57ed004476e,2021/09/14 10:41:48.219,4.125100000000000,"140921",1.100000000000000,47.765438000000003,8.996093699999999,"8",104146.199999999997090
"174",eui-70b3d57ed0044a2c,2021/09/14 10:27:22.007,4.051800000000000,"140921",1.400000000000000,47.764385200000000,8.996134700000002,"7",102719.410000000003492
"178",eui-70b3d57ed004476d,2021/09/14 10:17:20.901,4.090900000000001,"140921",1.200000000000000,47.764591199999998,8.995579700000000,"7",101718.000000000000000
"179",eui-70b3d57ed0044a2b,2021/09/14 10:15:54.388,3.998000000000000,"140921",1.500000000000000,47.765815699999997,8.997044499999999,"7",101552.399999999994179
"196",eui-70b3d57ed004476c,2021/09/14 09:21:41.356,3.988200000000000,"140921",0.800000000000000,47.763900700000001,8.995978300000003,"9",92139.000000000000000
"200",eui-70b3d57ed004476f,2021/09/14 09:05:25.893,3.792700000000000,"140921",1.300000000000000,47.764392800000003,8.995804700000003,"6",90524.000000000000000
"206",eui-70b3d57ed0044a2d,2021/09/14 08:47:15.068,3.954000000000000,"140921",0.900000000000000,47.764358500000000,8.996067999999999,"6",84712.479999999995925
"208",eui-70b3d57ed004476e,2021/09/14 08:41:32.778,4.110400000000001,"140921",1.100000000000000,47.765438000000003,8.996093699999999,"6",84130.339999999996508
"214",eui-70b3d57ed0044a2c,2021/09/14 08:27:11.345,4.056600000000001,"140921",1.400000000000000,47.764385200000000,8.996134700000002,"6",82708.500000000000000
"218",eui-70b3d57ed004476d,2021/09/14 08:16:59.818,4.086000000000001,"140921",1.200000000000000,47.764591199999998,8.995579700000000,"6",81657.639999999999418
"219",eui-70b3d57ed0044a2b,2021/09/14 08:15:37.999,3.973600000000000,"140921",1.500000000000000,47.765815699999997,8.997044499999999,"6",81536.000000000000000
"235",eui-70b3d57ed004476c,2021/09/14 07:21:19.723,3.988200000000000,"140921",1.100000000000000,47.764507199999997,8.996925299999999,"6",72117.169999999998254
"239",eui-70b3d57ed004476f,2021/09/14 07:05:09.597,3.797600000000000,"140921",1.000000000000000,47.767085999999999,8.990246700000000,"7",70506.990000000005239
"241",eui-70b3d57ed0044a2e,2021/09/14 06:51:37.020,3.856300000000000,"140921",1.400000000000000,47.764488200000002,8.995916299999999,"6",65135.000000000000000
"246",eui-70b3d57ed004476e,2021/09/14 06:41:06.075,4.105500000000000,"140921",1.100000000000000,47.765438000000003,8.996093699999999,"7",64103.500000000000000
"251",eui-70b3d57ed0044a2c,2021/09/14 06:26:55.198,4.037100000000000,"140921",1.100000000000000,47.765567699999998,8.996740300000003,"5",62652.569999999999709
"255",eui-70b3d57ed004476d,2021/09/14 06:16:38.612,4.071300000000000,"140921",1.200000000000000,47.764591199999998,8.995579700000000,"6",61636.629999999997381
"256",eui-70b3d57ed0044a2b,2021/09/14 06:14:14.386,3.983300000000000,"140921",1.000000000000000,47.764758999999998,8.996386500000000,"5",61412.000000000000000
"271",eui-70b3d57ed004476c,2021/09/14 05:21:13.684,3.973600000000000,"140921",1.100000000000000,47.764507199999997,8.996925299999999,"8",52111.099999999998545
"273",eui-70b3d57ed004476f,2021/09/14 05:05:03.743,3.797600000000000,"140921",1.000000000000000,47.767085999999999,8.990246700000000,"6",50501.199999999997090
"279",eui-70b3d57ed004476e,2021/09/14 04:40:34.423,4.105500000000000,"140921",1.100000000000000,47.765438000000003,8.996093699999999,"6",44031.650000000001455
"283",eui-70b3d57ed0044a2c,2021/09/14 04:26:45.091,4.037100000000000,"140921",1.100000000000000,47.765567699999998,8.996740300000003,"6",42642.750000000000000
"286",eui-70b3d57ed004476d,2021/09/14 04:16:22.429,4.066400000000000,"140921",1.200000000000000,47.764591199999998,8.995579700000000,"6",41619.639999999999418
"287",eui-70b3d57ed0044a2b,2021/09/14 04:13:58.187,3.973600000000000,"140921",1.400000000000000,47.765121399999998,8.996001200000000,"5",41356.000000000000000
"304",eui-70b3d57ed004476c,2021/09/14 03:21:07.910,3.954000000000000,"140921",1.100000000000000,47.764507199999997,8.996925299999999,"6",32106.000000000000000
"308",eui-70b3d57ed004476f,2021/09/14 03:04:57.849,3.792700000000000,"140921",1.000000000000000,47.767085999999999,8.990246700000000,"7",30455.259999999998399
"310",eui-70b3d57ed0044a2e,2021/09/14 02:51:06.131,3.895400000000000,"140921",1.800000000000000,47.764682700000002,8.997084600000003,"5",25104.000000000000000
"315",eui-70b3d57ed004476e,2021/09/14 02:40:23.787,4.105500000000000,"140921",1.100000000000000,47.765438000000003,8.996093699999999,"6",24021.810000000001310
"320",eui-70b3d57ed0044a2c,2021/09/14 02:26:39.502,4.032200000000000,"140921",1.900000000000000,47.762168799999998,8.992915099999999,"6",22636.790000000000873
"324",eui-70b3d57ed004476d,2021/09/14 02:15:45.624,4.076200000000000,"140921",1.100000000000000,47.764488200000002,8.995240200000000,"6",21543.639999999999418
"325",eui-70b3d57ed0044a2b,2021/09/14 02:13:21.357,3.973600000000000,"140921",1.200000000000000,47.765075600000003,8.995969700000000,"7",21319.380000000001019
"339",eui-70b3d57ed004476c,2021/09/14 01:20:04.836,3.963800000000000,"140921",1.300000000000000,47.764598800000002,8.996930100000000,"6",12003.000000000000000
"341",eui-70b3d57ed004476f,2021/09/14 01:04:52.350,3.782900000000000,"140921",1.300000000000000,47.767154599999998,8.990130400000000,"7",10450.000000000000000
"345",eui-70b3d57ed0044a2d,2021/09/14 00:46:27.331,3.944200000000000,"140921",1.300000000000000,47.764530100000002,8.995615000000003,"5",4625.550000000000182
"349",eui-70b3d57ed004476e,2021/09/14 00:40:07.571,4.100600000000000,"140921",1.100000000000000,47.765438000000003,8.996093699999999,"6",4005.000000000000000
"353",eui-70b3d57ed0044a2c,2021/09/14 00:26:28.709,4.027300000000001,"140921",1.900000000000000,47.762168799999998,8.992915099999999,"5",2626.909999999999854
"357",eui-70b3d57ed004476d,2021/09/14 00:15:29.270,4.076200000000000,"140921",1.100000000000000,47.764488200000002,8.995240200000000,"6",1526.650000000000091
"358",eui-70b3d57ed0044a2b,2021/09/14 00:12:43.980,3.993100000000000,"140921",1.200000000000000,47.765048899999996,8.996228199999999,"5",1241.359999999999900
"379",eui-70b3d57ed004476f,2021/09/13 23:04:10.318,3.797600000000000,"130921",1.300000000000000,47.767219500000003,8.989876700000000,"6",230407.500000000029104
"381",eui-70b3d57ed0044a2e,2021/09/13 22:50:34.697,3.929600000000000,"130921",1.000000000000000,47.764751400000002,8.997255300000003,"7",225032.000000000000000
"384",eui-70b3d57ed0044a2d,2021/09/13 22:46:11.980,3.958900000000000,"130921",1.300000000000000,47.764530100000002,8.995615000000003,"8",224609.549999999988358
"388",eui-70b3d57ed004476e,2021/09/13 22:39:09.907,4.125100000000000,"130921",0.400000000000000,47.764949700000003,8.996464700000002,"6",223908.119999999995343
"393",eui-70b3d57ed0044a2c,2021/09/13 22:26:13.532,4.056600000000001,"130921",1.600000000000000,47.764911599999998,8.996970100000000,"8",222611.000000000000000
"397",eui-70b3d57ed004476d,2021/09/13 22:15:23.467,4.076200000000000,"130921",1.500000000000000,47.764556800000001,8.995309799999999,"6",221521.000000000000000
"398",eui-70b3d57ed0044a2b,2021/09/13 22:12:38.215,3.993100000000000,"130921",1.200000000000000,47.765048899999996,8.996228199999999,"5",221236.390000000013970
"414",eui-70b3d57ed004476c,2021/09/13 21:19:11.590,3.988200000000000,"130921",1.900000000000000,47.764560600000003,8.996970100000000,"8",211909.049999999988358
"421",eui-70b3d57ed0044a2e,2021/09/13 20:49:52.507,3.954000000000000,"130921",1.200000000000000,47.764659799999997,8.997186599999999,"6",204949.869999999995343
"423",eui-70b3d57ed0044a2d,2021/09/13 20:46:06.478,3.954000000000000,"130921",1.300000000000000,47.764530100000002,8.995615000000003,"6",204604.000000000000000
"426",eui-70b3d57ed004476e,2021/09/13 20:38:59.047,4.130000000000000,"130921",0.400000000000000,47.764949700000003,8.996464700000002,"6",203856.260000000009313
"430",eui-70b3d57ed0044a2c,2021/09/13 20:26:08.524,4.056600000000001,"130921",1.600000000000000,47.764911599999998,8.996970100000000,"5",202606.170000000012806
"433",eui-70b3d57ed004476d,2021/09/13 20:14:46.984,4.081100000000000,"130921",2.100000000000000,47.764469099999999,8.995313599999999,"6",201445.000000000000000
"434",eui-70b3d57ed0044a2b,2021/09/13 20:12:27.168,3.993100000000000,"130921",1.200000000000000,47.765048899999996,8.996228199999999,"7",201224.369999999995343
"452",eui-70b3d57ed004476c,2021/09/13 19:19:05.982,3.973600000000000,"130921",1.900000000000000,47.764560600000003,8.996970100000000,"6",191904.000000000000000
"456",eui-70b3d57ed004476f,2021/09/13 19:03:53.374,3.797600000000000,"130921",1.600000000000000,47.767249999999997,8.989981600000000,"7",190350.739999999990687
"464",eui-70b3d57ed004476e,2021/09/13 18:38:48.618,4.130000000000000,"130921",0.400000000000000,47.764949700000003,8.996464700000002,"7",183846.430000000022119
"468",eui-70b3d57ed0044a2c,2021/09/13 18:26:03.456,4.037100000000000,"130921",1.600000000000000,47.764911599999998,8.996970100000000,"5",182601.220000000030268
"473",eui-70b3d57ed004476d,2021/09/13 18:14:25.707,4.086000000000001,"130921",1.500000000000000,47.764411899999999,8.995329800000000,"7",181423.000000000000000
"474",eui-70b3d57ed0044a2b,2021/09/13 18:11:50.178,4.007800000000000,"130921",0.900000000000000,47.764327999999999,8.995129499999999,"5",181148.410000000003492
"489",eui-70b3d57ed004476c,2021/09/13 17:18:23.952,3.993100000000000,"130921",1.000000000000000,47.764560600000003,8.997177100000000,"6",171821.950000000011642
"493",eui-70b3d57ed004476f,2021/09/13 17:03:47.456,3.807400000000000,"130921",1.400000000000000,47.763854899999998,8.995828599999999,"7",170344.929999999993015
"498",eui-70b3d57ed0044a2d,2021/09/13 16:45:24.654,3.949100000000000,"130921",1.300000000000000,47.764099100000003,8.995906800000000,"5",164522.630000000004657
"501",eui-70b3d57ed004476e,2021/09/13 16:38:27.746,4.134800000000001,"130921",0.400000000000000,47.764949700000003,8.996464700000002,"6",163825.579999999987194
"505",eui-70b3d57ed0044a2c,2021/09/13 16:25:37.724,4.046900000000000,"130921",4.400000000000001,47.764339399999997,8.995483300000000,"5",162535.320000000006985
"510",eui-70b3d57ed004476d,2021/09/13 16:13:43.254,4.100600000000000,"130921",1.100000000000000,47.764308900000003,8.995438500000002,"6",161340.700000000011642
"528",eui-70b3d57ed004476c,2021/09/13 15:18:07.540,3.988200000000000,"130921",1.000000000000000,47.764560600000003,8.997177100000000,"7",151805.000000000000000
"532",eui-70b3d57ed004476f,2021/09/13 15:03:41.965,3.797600000000000,"130921",1.500000000000000,47.764606399999998,8.996623000000000,"6",150340.000000000000000
"537",eui-70b3d57ed0044a2d,2021/09/13 14:45:03.849,3.958900000000000,"130921",1.300000000000000,47.764099100000003,8.995906800000000,"5",144502.000000000000000
"541",eui-70b3d57ed004476e,2021/09/13 14:38:06.915,4.139700000000001,"130921",0.400000000000000,47.764949700000003,8.996464700000002,"6",143804.720000000001164
"546",eui-70b3d57ed0044a2c,2021/09/13 14:25:06.036,4.051800000000000,"130921",3.400000000000000,47.764339399999997,8.995483300000000,"5",142503.410000000003492
"550",eui-70b3d57ed004476d,2021/09/13 14:13:37.271,4.100600000000000,"130921",1.100000000000000,47.764308900000003,8.995438500000002,"7",141335.000000000000000
"551",eui-70b3d57ed0044a2b,2021/09/13 14:11:33.742,3.993100000000000,"130921",0.900000000000000,47.764320300000001,8.995166700000000,"8",141131.000000000000000
"569",eui-70b3d57ed004476c,2021/09/13 13:17:35.654,3.978400000000000,"130921",2.400000000000000,47.765876700000000,8.996663000000000,"6",131733.869999999995343
"573",eui-70b3d57ed004476f,2021/09/13 13:03:25.697,3.787800000000000,"130921",1.400000000000000,47.763786300000000,8.995862000000002,"7",130323.000000000000000
"578",eui-70b3d57ed0044a2d,2021/09/13 12:44:12.045,3.973600000000000,"130921",1.300000000000000,47.764026600000001,8.996049800000000,"5",124410.169999999998254
"580",eui-70b3d57ed0044a2e,2021/09/13 12:41:34.206,4.159300000000000,"130921",2.400000000000000,47.765174799999997,8.995806600000000,"5",124131.589999999996508
"582",eui-70b3d57ed004476e,2021/09/13 12:37:45.732,4.134800000000001,"130921",0.400000000000000,47.764949700000003,8.996464700000002,"6",123742.919999999998254
"587",eui-70b3d57ed0044a2c,2021/09/13 12:24:29.898,4.071300000000000,"130921",3.400000000000000,47.764339399999997,8.995483300000000,"7",122427.389999999984866
"591",eui-70b3d57ed004476d,2021/09/13 12:13:05.249,4.090900000000001,"130921",1.100000000000000,47.764102899999997,8.995816200000000,"8",121303.000000000000000
"592",eui-70b3d57ed0044a2b,2021/09/13 12:10:41.126,4.012700000000000,"130921",1.500000000000000,47.765258699999997,8.996261499999999,"7",121038.320000000006985
"610",eui-70b3d57ed004476c,2021/09/13 11:16:58.404,3.998000000000000,"130921",1.200000000000000,47.765876700000000,8.996663000000000,"6",111655.910000000003492
"614",eui-70b3d57ed004476f,2021/09/13 11:02:54.414,3.797600000000000,"130921",1.600000000000000,47.763934999999996,8.994988400000000,"6",110252.210000000006403
"620",eui-70b3d57ed0044a2d,2021/09/13 10:43:45.537,3.968700000000000,"130921",1.300000000000000,47.764026600000001,8.996049800000000,"5",104343.690000000002328
